090603200BBCKA0	091000000BBXYBT
091200000BFRCA0	091000000BBXZBU
090607000BBKZA0	091000000BBYABU
090602700BBEKA0	091000000BBYBBU
091200000BFLJA0	091000000BBYCBU
090504700BBBGA0	091000000BBYDBU
090607000BBIEA0	091000000BBYEBU
091104000BBNXAV	091104000BBNXAU
091200000BBFIA0	091200000BBFIFQ
091200000BBQEA0	091200000BBQEFQ
091200000BBTZA0	091200000BBTZBK
091200000BBVXCH	091200000BBVXBK
091200000BBWEA0	091200000BBWEBK
091200000BBYNA0	091200000BBYNFQ
091200000BCCKA0	091200000BCCKBK
091200000BCIXA0	091200000BCIXBK
091200000BCUBA0	091200000BCUBFS
091200000BCUFA0	091200000BCUFFU
091200000BDDWA0	091200000BDDWFQ
091200000BDEGA0	091200000BDEGFQ
091200000BDGDA0	091200000BDGDFR
091200000BDIUA0	091200000BDIUFU
091200000BDLBA0	091200000BDLBFQ
091200000BDMVA0	091200000BDMVFU
091200000BDNBA0	091200000BDNBFU
091200000BDNJA0	091200000BDNJFU
091200000BDPLA0	091200000BDPLFU
091200000BDRAA0	091200000BDRAFT
091200000BDUDCM	091200000BDUDFQ
091200000BDVAA0	091200000BDVAFU
091200000BDWBA0	091200000BDWBFU
091200000BDYFA0	091200000BDYFFU
091200000BEAKA0	091200000BEAKFU
091200000BEBEA0	091200000BEBEFQ
091200000BEDTA0	091200000BEDTBK
091200000BEEKA0	091200000BEEKFQ
091200000BEGKA0	091200000BEGKFS
091200000BEHMA0	091200000BEHMFS
091200000BEHSA0	091200000BEHSFT
091200000BEJYA0	091200000BEJYFS
091200000BEKBA0	091200000BEKBFS
091200000BEKKA0	091200000BEKKFU
091200000BEKMA0	091200000BEKMFT
091200000BETAA0	091200000BETAFU
091200000BETVA0	091200000BETVFQ
091200000BEWCA0	091200000BEWCFU
091200000BEWJA0	091200000BEWJFQ
091200000BEXHA0	091200000BEXHFT
091200000BEXWA0	091200000BEXWFQ
091200000BEXXA0	091200000BEXXFR
091200000BEYEA0	091200000BEYEFU
091200000BEYQA0	091200000BEYQFT
091200000BFBPA0	091200000BFBPFS
091200000BFBVA0	091200000BFBVFQ
091200000BFCPA0	091200000BFCPFQ
091200000BFCXA0	091200000BFCXFU
091200000BFDGA0	091200000BFDGFU
091200000BFDLA0	091200000BFDLFS
091200000BFIYA0	091200000BFIYFT
091200000BFKAA0	091200000BFKAFU
091200000BFKEA0	091200000BFKEFU
091200000BFKNA0	091200000BFKNFS
091200000BFKUA0	091200000BFKUFS
091200000BFLFA0	091200000BFLFFS
091200000BFLPA0	091200000BFLPFS
091200000BFNUA0	091200000BFNUFT
091200000BFNVA0	091200000BFNVFT
091200000BFNXA0	091200000BFNXFT
091200000BFPDA0	091200000BFPDFT
091200000BFPFA0	091200000BFPFFS
091200000BFPIA0	091200000BFPIFS
091200000BFQCA0	091200000BFQCFT
091200000BFQDA0	091200000BFQDFT
091200000BFQGA0	091200000BFQGFS
091200000BFRJEX	091200000BFRJFA
091200000BFRZA0	091200000BFRZFU
091200000BFSKA0	091200000BFSKFU
091104000BBMNA0	091200000BFUZFQ
091103000BBBZA0	091200000BFVAFQ
091000000BBSNA0	091200000BFVBFR
091000000BBVKA0	091200000BFVCFR
090607000BBKVA0	091200000BFVDFR
090501100BBBRA0	091200000BFVEFR
0906011H0BDAGA0	091200000BFVFFR
090607000BBJRA0	091200000BFVGFS
091000000BBVYA0	091200000BFVHFS
090602800BBJEA0	091200000BFVIFS
090603300BBEMA0	091200000BFVJFS
090602700BBAXA0	091200000BFVKFS
090607000BBKRA0	091200000BFVLFS
091000000BBEGA0	091200000BFVMFS
090607000BBKYA0	091200000BFVNFS
090601100BBEQA0	091200000BFVPFS
090607000BBKMA0	091200000BFVQFS
091000000BBAYA0	091200000BFVRFS
090601100BBFLA0	091200000BFVSFS
090601100BBERA0	091200000BFVTFS
090601100BBEJA0	091200000BFVUFS
090601100BBENA0	091200000BFVWFS
090602700BBCJA0	091200000BFVXFS
0906011H0BDAEAJ	091200000BFVYFS
090601100BBDZA0	091200000BFVZFS
090603100BBDSA0	091200000BFWAFS
090607000BBEFA0	091200000BFWBFS
090603200BBBRA0	091200000BFWCFS
021200000BHAAA0	091200000BFWDFS
090607000BBDWA0	091200000BFWEFS
091000000BBJHA0	091200000BFWFFS
090602700BBCPA0	091200000BFWGFS
090602700BBCQA0	091200000BFWHFS
090601100BBFHA0	091200000BFWIFS
090601100BBGQA0	091200000BFWJFS
091000000BBNUA0	091200000BFWKFS
091000000BBVBA0	091200000BFWLFS
091000000BBVCA0	091200000BFWMFS
091000000BBSMA0	091200000BFWNFT
091000000BBSXA0	091200000BFWPFT
090607000BBKLA0	091200000BFWQFT
090607000BBIWA0	091200000BFWRFT
091000000BBENA0	091200000BFWSFT
091000000BBHWA0	091200000BFWTFT
091000000BBVZA0	091200000BFWUFT
091000000BBTAA0	091200000BFWVFT
091000000BBVMA0	091200000BFWWFT
091000000BBURA0	091200000BFWXFT
091000000BBVLA0	091200000BFWYFT
091000000BBUWA0	091200000BFWZFT
091000000BBPYA0	091200000BFXAFT
091000000BBWZA0	091200000BFXBFT
091000000BBVWA0	091200000BFXCFT
091000000BBVVA0	091200000BFXDFT
090607000BBAHA0	091200000BFXEFT
1309000H0BBAEA0	091200000BFXFFT
091000000BBKSA0	091200000BFXGFT
091000000BBLWA0	091200000BFXHFT
090607000BBDVA0	091200000BFXIFT
091104000BBEUA0	091200000BFXJFT
091102000BBDUA0	091200000BFXKFT
090602800BBFRA0	091200000BFXLFT
090602700BBEJA0	091200000BFXMFT
090603200BBBBA0	091200000BFXNFT
0906027G0BFAAAB	091200000BFXPFT
090602700BBDNA0	091200000BFXQFT
091000000BBUZA0	091200000BFXRFT
1001010ADBBAAAA	1001010ADBBAAAB
1001010C0CKAAAW	1001010C0CKAAAL
1001010C0CKABAN	1001010C0CKABAF
1001010L0BCACAE	1001010L0BCACAP
1001010P0BCACAB	1001010P0BCACAR
1001010P0BCADAC	1001010P0BCADBG
1001040P0BBABAB	1001040P0BBABAC
1003020P0BCACAE	1003020P0BCACAD
1003020P0BCAEAJ	1003020P0BCAEAF
1003020P0BCAHAG	1003020P0BCAHAD
1003020P0BFAAAE	1003020P0BFAAAD
1003020U0BHAAAG	1003020U0BHAAAH
1103010B0BBABAD	1103010B0BBABAF
1105000B0BDAAAP	1105000B0BDAAAE
110801000BLANA0	110801000BLANAB
110801000BLARA0	110801000BLARAB
110801000BLASA0	110801000BLASAB
110801000BLATA0	110801000BLATAB
1108010AABCAAAF	1108010AABCAAAM
1202010A0BCAAAD	1202010A0BCAAAB
1202010C0BBACAC	1202010C0BBACAA
1202010C0BBADAD	1202010C0BBADAA
1202010C0BDABAD	1202010C0BDABAA
1202010C0BKACAC	1202010C0BKACAA
1202010I0BCAAAG	1202010I0BCAAAC
1202010I0BDAAAD	1202010I0BDAAAC
1202010L0BBAAAA	1202010L0BBAAAC
1202010M0BCABAD	1202010M0BCABAC
1202010M0BDAAAD	1202010M0BDAAAC
1202010M0BDABAD	1202010M0BDABAC
1202010M0BEAAAD	1202010M0BEAAAC
1202010T0BBABAB	1202010T0BBABAA
1202020P0BBAGAF	1202020P0BBAGAC
1202020P0BJAAAH	1202020P0BJAAAC
1202020P0BJABAH	1202020P0BJABAC
1202020P0BJAEAH	1202020P0BJAEAC
1203010T0BBAAAA	1203010T0BBAAAG
1203010T0BBABAA	1203010T0BBABAG
1203030A0BCABAA	1203030A0BCABAE
1203030A0BCACAB	1203030A0BCACAE
1203030A0BCADAA	1203030A0BCADAE
1203030A0BCAEAA	1203030A0BCAEAE
1203030A0BCAFAA	1203030A0BCAFAE
1203030A0BHAAAA	1203030A0BHAAAE
1203030A0BJAAAA	1203030A0BJAAAE
1203040E0BBACAC	1203040E0BBACAB
1203040G0BBABAB	1203040G0BBABAA
1303000B0BEACAM	1303000B0BEACAJ
1304000V0CUAADZ	1304000V0CUAAAD
1304000V0CYAAEC	1304000V0CYAABC
1304000W0BBABAB	1304000W0BBABAA
1305020F0BJACAM	1305020F0BJACBM
1305020S0BHAAAA	1305020S0BHAADS
1305020S0BHABBM	1305020S0BHABDS
1306010V0BBABAB	1306010V0BBABAM
1306010V0BBADAF	1306010V0BBADAL
1307000M0BFAAAP	1307000M0BFAAAE
1307000M0BQACBE	1307000M0BQACBL
1309000I0BFAAAB	1309000I0BFAAAA
1310012K0BFAAAY	1310012K0BFAABJ
1310020A0BCAAAC	1310020A0BCAAAA
1310020A0BDAAAD	1310020A0BDAAAA
1310020A0BEAAAC	1310020A0BEAAAA
1310020A0BFAAAC	1310020A0BFAAAA
1310020H0BBAGAG	1310020H0BBAGAE
1311050U0BCAAAA	1311050U0BCAAAD
1315000G0BEAAAI	1315000G0BEAAAL
140400030BCAAAE	140400030BCAAAD
140400030BDAAAF	140400030BDAAAD
140400030BDABAG	140400030BDABAC
140400060BCAAAC	140400060BCAAAD
1404000F0BNAAA0	1404000F0BNAABB
1404000F0BRAAAZ	1404000F0BRAABA
1404000L0BEAAAD	1404000L0BEAAAF
1405010A0BPABBF	1405010A0BPABAF
1405010A0BSAABF	1405010A0BSAAAF
1405020A0BDAAAD	1405020A0BDAAAB
1405020B0BBAAAC	1405020B0BBAAAA
1405020C0BBAAAB	1405020C0BBAAAA
1405030A0BEAAAK	1405030A0BEAAAN
1405030A0BEABAL	1405030A0BEABAM
1501050X0BBAAAA	1501050X0BBAAAC
190700000BBBTBK	190700000BBBTBA
190700000BBCIA0	190700000BBCIBA
190700000BBCKBN	190700000BBCKBA
190700000BBCNBK	190700000BBCNBA
190700000BBCWA0	190700000BBCWBA
190700000BBCXA0	190700000BBCXBA
